SK_ID_CURR,TARGET
102146,0.09404676606589993
102147,0.10294706273733625
102151,0.08574681587977308
102158,0.09187845223682257
102159,0.07514741019237363
102162,0.07082110363200615
102165,0.0801029489607846
102166,0.09979674492993541
102174,0.06659580134981051
102193,0.13331349644400065
102198,0.08604432629924766
102205,0.1036463386482968
102206,0.09662809482927057
102218,0.0889240876043326
102221,0.09469234158585921
102230,0.0857529685553057
102238,0.0872292319843824
102248,0.06409424485663008
102252,0.1035799967313763
102259,0.06481367780762815
102262,0.10012588698830027
102273,0.06953038498327593
102286,0.08925598932341093
102293,0.08093516324070162
102294,0.058863480450259714
102296,0.07196763029236196
102298,0.10581449213062233
102303,0.07457917663987082
102309,0.0919183372264128
102315,0.0672484377837308
102340,0.07589076281374924
102342,0.06710907415946905
102344,0.08387907881595283
102346,0.10969706992908876
102347,0.0641945386425406
102374,0.10735532880103718
102380,0.10326215115721238
102387,0.08228529530639588
102393,0.07553438874482128
102403,0.08231505385554364
102413,0.08862534118816201
102414,0.06629842254423356
102415,0.07874218371574393
102416,0.08309056887067118
102439,0.08874468927614822
102441,0.08318652117261269
102443,0.07745840012926734
102444,0.10017198835127379
102445,0.14366751627426239
102448,0.07040242549428467
102449,0.0910974191107387
102450,0.13216269050662383
102456,0.0740014709433601
102458,0.09463949066110688
102459,0.07763219766481402
102465,0.053147644656779965
102470,0.12923548385971748
102471,0.06270719926269447
102475,0.1155132403447081
102476,0.10815820084297435
102506,0.06986707951158998
102509,0.06859547596517533
102519,0.08168676521977239
102522,0.07301512264180218
102545,0.07053881706486771
102549,0.12093648138350023
102562,0.06685411799976904
102563,0.07905049899406331
102568,0.10156963545310099
102582,0.11159291341848956
102592,0.05686062375795134
102597,0.08191071932165103
102605,0.09837308469011899
102614,0.09193756651100868
102617,0.09320864275921693
102634,0.06432513984439824
102652,0.06269731907994598
102655,0.04587062609025408
102671,0.05739002449323196
102694,0.0775716659807805
102701,0.10109617315132308
102703,0.04887155445697049
102704,0.06735760672310964
102713,0.04204213040876193
102720,0.09054253977584859
102731,0.0723813421516546
102733,0.0755718876496447
102749,0.10596505968008485
102755,0.06906000134330222
102763,0.07815647659757628
102770,0.10500038366380465
102772,0.09236972251350997
102799,0.0917286422644538
102838,0.0850361674235648
102854,0.07707068581097207
102862,0.12097025758538281
102863,0.09061210459272473
102867,0.07041831683598868
102868,0.06861251151597474
102878,0.08837566201992873
102887,0.08725919247498
102898,0.10778025555043907
102904,0.08165214735146395
102912,0.12852999121541273
102919,0.06277572838258
102927,0.07425358561487065
102932,0.095638329641685
102933,0.13680917652735727
102935,0.05625200297585917
102958,0.09806509758629957
102969,0.09543803409007438
102971,0.07393994087811011
102975,0.06661637369145824
102979,0.10170182295754437
102982,0.05947902855460303
102987,0.12172227266875504
102989,0.0829903936851492
102995,0.08627741129351707
102996,0.08698854034685703
103000,0.05648469594127514
103001,0.10488469353816787
103004,0.07966773138365268
103010,0.083036544847139
103025,0.10538782255491008
103029,0.09933472654839273
103046,0.093310819230088
103056,0.07875377260423867
103062,0.07845739932073516
103078,0.10320293369113705
103083,0.059005442053030696
103092,0.08799975185786536
103096,0.08216002315853047
103097,0.1179426984657266
103102,0.12652721054297866
103112,0.08908045982423418
103132,0.05707959476227721
103144,0.0859424993532492
103145,0.08053695627993845
103146,0.06767767010577076
103147,0.10786574784611577
103158,0.07723811606545641
103171,0.11038692497844485
103173,0.06148934095306721
103184,0.09293619982012269
103195,0.09820546589208415
103196,0.060695984656715406
103206,0.07460204399247283
103230,0.08525095678251492
103231,0.10639885569016633
103232,0.09087318337429372
103239,0.12440733786643471
103240,0.08272354456614267
103243,0.0683723333233967
103252,0.09779028315083078
103258,0.07610042948663569
103259,0.09988203197754317
103279,0.07055949117307173
103280,0.052791034722650954
103286,0.08335814207610062
103287,0.12284864936840713
103290,0.08897866311091339
103298,0.09136590008954655
103315,0.0488050288312864
103319,0.07657615270066791
103334,0.11258192678540524
103336,0.11380177509928895
103345,0.08683937812665762
103368,0.07651773992923007
103371,0.1051205608560754
103377,0.07156047896113632
103398,0.0610303801823445
103404,0.06060078251822247
103408,0.10711600200562293
103410,0.07632923645816682
103418,0.0729923859487318
103420,0.11458063446604848
103432,0.10313850288148368
103433,0.07031519971955624
103436,0.06415979976569833
103440,0.0834714799437603
103453,0.07787948970407375
103459,0.10507843759505514
103460,0.08075649570098237
103461,0.06319909512677972
103462,0.09080286327859778
103473,0.09539329420685523
103474,0.05223652736725944
103475,0.11299178373735042
103478,0.10908586197254037
103480,0.09614080346166305
103484,0.06356780252429749
103494,0.08938659766305618
103513,0.10656823832207359
103515,0.08559001628111426
103516,0.15422863804152243
103525,0.11023415789464495
103541,0.11544821514941118
103544,0.07122241938646538
103562,0.11673277301520658
103570,0.15690564267007548
103572,0.12440957240106487
103574,0.06861542260789362
103575,0.09251371518338204
103591,0.10718454684711343
103594,0.07173138429235358
103609,0.06432927817921869
103613,0.06707543349698018
103614,0.08026931291406689
103615,0.06069873744035709
103624,0.11000882917767144
103625,0.1298808014058324
103628,0.13530423145256695
103629,0.06671769776560522
103647,0.0770636327755381
103648,0.09358891730621668
103651,0.07345845063736137
103658,0.057223854510872356
103668,0.07642261448224051
103669,0.07598267852534313
103676,0.07994357890620521
103682,0.0766113135871994
103683,0.05857565224304801
103689,0.06647994889299329
103725,0.04925841822681121
103733,0.09702616176990708
103744,0.0495980627187968
103762,0.10262664252751878
103771,0.12390605536406146
103773,0.0626534133674365
103783,0.10403710857334515
103784,0.0977680276192399
103808,0.06520887955209173
103812,0.0677902398127716
103813,0.08744953220299422
103814,0.08778164244827502
103818,0.13467457221330661
103824,0.08403041743416136
103828,0.05347967398743751
103830,0.08511202061840477
103840,0.06364332093000895
103842,0.11042602303530616
103847,0.11666174294735829
103848,0.09418057124195668
103851,0.05789985316157958
103854,0.11547290940271732
103857,0.1822733399505101
103861,0.0575658343312746
103862,0.08375629402969473
103865,0.095767577009588
103870,0.05268599048683402
103876,0.09632174234140087
103891,0.14338105911824192
103908,0.0677620831551821
103914,0.08459939667079196
103918,0.09526979427418567
103940,0.10035899339035165
103963,0.12806441234445196
103966,0.09915939335705624
103971,0.11928571641941516
103980,0.11003642887105794
103984,0.07805671593003752
103985,0.08563006071444376
103998,0.1256016806926637
104019,0.07636631109198062
104026,0.08856929507539285
104035,0.12295061117902663
104044,0.07587071838813851
104045,0.08465950865816954
104047,0.11229702688270356
104051,0.06430653638027693
104058,0.0777638984951173
104063,0.06847183204695118
104066,0.09122415409788312
104087,0.05066721311310355
104089,0.07548622320254218
104095,0.07992349362604778
104098,0.11483493870933499
104104,0.0559203380321891
104110,0.08900968967053631
104120,0.08351130154768742
104122,0.05833699340471936
104131,0.08344612054473657
104132,0.09225615770565476
104135,0.05707231019419259
104136,0.08364598389036348
104149,0.07332140189366836
104150,0.08382072077399337
104156,0.0911503190052642
104165,0.09033527162878849
104175,0.07565751716522175
104179,0.10432017042586485
104184,0.09271183714331914
104206,0.06513997495390432
104216,0.10255926323950657
104230,0.1488227093702821
104257,0.05776960449468249
104272,0.05186741654301544
104273,0.0883961714113255
104278,0.05021694380887431
104294,0.10126299303424846
104295,0.07453535163995371
104297,0.06541561319671615
104298,0.09520460937603241
104308,0.09998227053759147
104318,0.08068150612706326
104319,0.06235206187061287
104320,0.10474320662080552
104327,0.0997042335308326
104334,0.08807496458789925
104344,0.10563502203851204
104350,0.06754505803020143
104351,0.09696731541398568
104354,0.10624216661204325
104369,0.13104984137415257
104376,0.0884734639689534
104381,0.08393802331931675
104384,0.09614919517348604
104391,0.05602099379754297
104394,0.09186702407480765
104398,0.11934216052482605
104402,0.07423324217360433
104408,0.08719792787775527
104409,0.05272476508603315
104410,0.12417642520637548
104412,0.07973492543252549
104417,0.11513535455105743
104424,0.08870535692100331
104426,0.06591503648475491
104435,0.0836212131505073
104445,0.07050149201434318
104458,0.05781991952915429
104460,0.08608319162766814
104466,0.07536112439658163
104472,0.10431644865902027
104473,0.11572844978323524
104479,0.05410581439178634
104480,0.07741381637962413
104482,0.11624642538481204
104499,0.056451377704386387
104501,0.051353780754334166
104502,0.06879836096651605
104506,0.08700775469676983
104510,0.060682645379190304
104512,0.05624998744470274
104520,0.13144397207928507
104528,0.10348180162753476
104529,0.09461993167586295
104541,0.10050862277199149
104578,0.05945199074044323
104584,0.08378327754365948
104588,0.10384316608879403
104602,0.07420352145090466
104610,0.05940026637588386
104611,0.08971097423014462
104618,0.11594369601343547
104620,0.07844529174983733
104622,0.0560656562749536
104624,0.07032202377544754
104625,0.09627192228702909
104634,0.12663432510743705
104639,0.10188528206399894
104646,0.07770598673695932
104647,0.0661640320827618
104652,0.05390360447116017
104670,0.08741624571949495
104677,0.07279991210527209
104685,0.11926909188761828
104691,0.09486966793659296
104696,0.07792446176349212
104699,0.06101776958488735
104712,0.11439898405845722
104714,0.07852127577233219
104717,0.0805303962397178
104718,0.07659571220881627
104740,0.06688902370778903
104741,0.09707262072540437
104743,0.04421877495621356
104744,0.09241249637522038
104747,0.10217567241016608
104767,0.08414230460714964
104772,0.20172405423620576
104776,0.13034617644080823
104779,0.06500025796348007
104814,0.08373053918317157
104815,0.07743328926090375
104830,0.09691718729186764
104831,0.12038151706010185
104833,0.11174240654676358
104839,0.07348599383960598
104840,0.0910451927525063
104860,0.08351543163612213
104861,0.060178919609663206
104866,0.08539669135607783
104870,0.07071049287443312
104877,0.09383968426794746
104878,0.057773415669492324
104879,0.07530974027044995
104880,0.08997681511888299
104899,0.08153202602533272
104906,0.05663478233884957
104907,0.11301926812793629
104913,0.0922040036191831
104916,0.11437898406124757
104921,0.09454126870023753
104930,0.07543453541419015
104931,0.09350301223255117
104936,0.09999301435107039
104937,0.07660072706931807
104942,0.07928592607243942
104943,0.07580628104298322
104969,0.10494833075504321
104972,0.14101467973196835
104988,0.09128301186108694
105013,0.10315126896154206
105015,0.08948053007220234
105019,0.06987000671430484
105027,0.09566056378963254
105030,0.1019529712431569
105035,0.1587182927388858
105041,0.06461983377298466
105051,0.1365090852875026
105056,0.07331820045178562
105067,0.1697472827806339
105071,0.09820838729424179
105072,0.062039573270372184
105074,0.13426241121542606
105091,0.10681060576022955
105101,0.07203601186392244
105103,0.08616196560671815
105134,0.09403030383268307
105139,0.08734981188001825
105142,0.13559857787031424
105146,0.08273364314963165
105163,0.08007765810178094
105168,0.10715726261756876
105172,0.05486679464664443
105176,0.1275500838344891
105195,0.08396481420500909
105196,0.12697356459841364
105197,0.05942782808002955
105203,0.0853938074608834
105223,0.08201102666774013
105227,0.09146940549760409
105228,0.05984710491185471
105230,0.11496558098189207
105231,0.13917400374710803
105239,0.0778307823499672
105242,0.11416857095991038
105244,0.08753985007555393
105245,0.10862403103417222
105248,0.049740885495982795
105249,0.07623275231008748
105266,0.12539213770835786
105271,0.1319945495899067
105276,0.10180600905802377
105282,0.10059487214503421
105292,0.08557924067738264
105297,0.04666759780287157
105332,0.11391535205638202
105333,0.07605868592330574
105343,0.060446630012562536
105344,0.05535221708097966
105345,0.09913785774355313
105357,0.08627834094547185
105359,0.08575159228072447
105366,0.07251396722966222
105367,0.10104554056947194
105370,0.04575156141183776
105377,0.08666575893146783
105390,0.09142160514346369
105399,0.06556496350710904
105403,0.07635573885177298
105404,0.08247134780031909
105414,0.06592803610922672
105417,0.08233468828176739
105425,0.12004448938241397
105452,0.0652549762816428
105454,0.11171473617612927
105456,0.12327950420464484
105470,0.09096268421485032
105471,0.05328982585678403
105483,0.08522662887124408
105493,0.10583365777124111
105508,0.1207859953977062
105514,0.09840546689293839
105515,0.05381159904578727
105528,0.12804908026955844
105529,0.066476612782863
105531,0.06442991304896316
105532,0.06926298814460526
105558,0.054560503895746924
105574,0.08399255431895561
105578,0.056176602339621295
105584,0.14118344354088838
105595,0.10097668886931978
105617,0.10381546694742967
105618,0.07845039832284742
105621,0.07281311642292769
105625,0.07074428122877485
105629,0.07962781751537218
105630,0.059584219904637976
105634,0.06803731948045524
105635,0.09318936777943335
105641,0.08268075589438179
105647,0.10991970767805617
105648,0.07801208825680289
105655,0.06773711360323903
105657,0.0626529705594518
105672,0.11395638975907747
105678,0.08858957616440374
105682,0.0741904859146974
105691,0.08938126104911716
105692,0.0781559279976729
105706,0.11354510631489365
105712,0.11014261073306932
105720,0.08609168154967509
105734,0.07138207687948182
105735,0.08649843635079485
105736,0.08870745767760328
105737,0.050995500329430614
105738,0.12298011517694955
105740,0.1191437810516474
105744,0.06718995450420469
105747,0.1080776266909911
105749,0.10049840832367257
105754,0.08661179282053022
105758,0.0670510260191977
105760,0.07382320279671861
105767,0.08456968499708303
105784,0.11622767159334206
105791,0.08602549880579764
105802,0.08207117141728827
105807,0.1185704040295188
105809,0.07322734235919061
105816,0.08233541187279156
105817,0.05512179119269791
105824,0.11023193750876183
105832,0.10015314574626434
105856,0.08200841603380965
105865,0.07379500714963312
105899,0.07042229596698547
105906,0.04641453582309128
105916,0.08530204759076956
105923,0.09695723490178322
105937,0.09699243891912769
105965,0.06235664248017733
105966,0.0836382325606858
105968,0.07033232648825169
105973,0.07554405519613003
105976,0.10056929699514608
105978,0.061808473948558415
105979,0.06772288208843392
105991,0.09600992782402765
105998,0.0767249233690264
105999,0.08843819724953753
106000,0.09615623252490701
106001,0.08920085504418071
106010,0.07740358289119947
106011,0.09811420791303503
106013,0.10549181877180334
106015,0.08514080014237795
106026,0.06370536326110096
106032,0.06677693262750589
106035,0.08507645052885714
106040,0.07814859603973703
106041,0.11965255742050346
106044,0.05153359970373679
106053,0.09727485854761472
106054,0.06112564267893581
106065,0.11305478043288864
106081,0.06697013568400818
106083,0.08870420878872787
106087,0.08911772501462067
106090,0.08799467859327717
106101,0.0479733286184347
106102,0.1156909115974452
106109,0.07572657780949155
106116,0.061391715602609996
106150,0.06335731963217396
106155,0.1775809934562844
106166,0.08934978984374509
106176,0.0805190682460552
106189,0.06450313426368513
106199,0.11003423301497152
106205,0.09983794891491539
106206,0.08656646309225975
106211,0.0824337420190258
106214,0.0591681689470451
106216,0.06932240075838048
106217,0.09423191826656084
106225,0.07457287650560104
106249,0.06297976570491111
106256,0.08277321531442519
106258,0.07043985266527229
106261,0.08721819404700969
106262,0.10408914096870737
106264,0.049339797070726256
106271,0.08791651522591949
106276,0.08035022168076049
106277,0.08587972191710973
106286,0.10152777493919907
106293,0.05976581024161033
106295,0.07276223958207495
106296,0.08953107924702246
106297,0.11572198134518931
106298,0.08335144510471508
106311,0.06467388009766961
106314,0.1150142885108269
106320,0.1028828130100448
106334,0.09204820091208234
106346,0.07201158969886441
106347,0.06998700452043438
106349,0.08208645494660295
106354,0.09653510008522458
106360,0.06268138430170986
106373,0.07468206440248026
106377,0.06944073952957457
106386,0.10220191748872534
106387,0.09999236252209999
106391,0.052839472763438894
106401,0.11964921041555099
106411,0.11563254274509556
106413,0.11479506531457764
106426,0.09222863692243742
106427,0.0638122386085577
106428,0.11704647606120261
106434,0.09784293344078375
106438,0.08437858697991502
106440,0.0980887295630764
106441,0.05999742985523143
106452,0.11564310885177709
106453,0.08228040173373215
106454,0.09841080749105838
106457,0.08553358837877867
106484,0.06825743157532746
106488,0.14490819994240184
106491,0.08296017875775814
106514,0.08076365994797062
106527,0.08083522614487083
106528,0.0706359381560839
106529,0.05772972694454155
106534,0.11804525738311177
106550,0.10281185914910988
106577,0.07908309378496142
106585,0.12910249507345933
106590,0.06444213815647752
106607,0.07631480730891234
106610,0.10054074471170225
106611,0.0878540827516972
106612,0.12664162869317677
106624,0.05886998108401136
106631,0.06150417168923706
106647,0.16180170248178197
106660,0.11232191301797163
106674,0.09105997696216038
106687,0.06664876551492001
106712,0.10038392136094494
106713,0.08572623971875738
106717,0.06731921405216007
106720,0.08856329567813437
106721,0.0871894684122704
106724,0.07466769465144175
106735,0.0958546000139824
106739,0.0906614075303728
106740,0.08000812329345627
106754,0.06514636847717821
106760,0.16181755520667143
106761,0.09549859172425854
106784,0.11222130641930007
106787,0.08496014692818651
106797,0.06460733883021604
106798,0.07440387476485295
106802,0.11831792906740161
106803,0.09400321931789904
106804,0.14202950223787014
106805,0.07173605479917884
106810,0.11332914945144221
106812,0.09258428479891101
106813,0.06718242753187997
106817,0.06516306051157883
106822,0.1132414129700596
106823,0.0857930836025284
106827,0.05799140328967208
106841,0.07215771165045208
106851,0.09511706389460127
106852,0.09543169668499768
106853,0.14292919474231638
106854,0.1553883213584203
106861,0.10209979858078723
106873,0.11752880109731777
106877,0.06777741835684463
106878,0.08278969829146786
106881,0.10234875762702429
106900,0.0864968346640784
106906,0.06523995329549699
106907,0.0785930343438349
106914,0.08017619538883011
106916,0.09764740482641646
106924,0.07206792626690532
106931,0.06811784351722905
106936,0.11036060028976491
106937,0.08361705920907682
106938,0.0615926580646567
106939,0.09370892194043962
106943,0.0758172195075556
106944,0.07555833974689548
106967,0.09926074734268493
106980,0.07045159243744326
106986,0.05976349110626372
106987,0.08336792202515586
106990,0.05990429695188379
107013,0.04668086130454827
107023,0.09085901942603619
107033,0.06408764385290558
107037,0.09359057288061101
107048,0.0945545600007629
107071,0.10194382816182547
107081,0.04988937195199119
107113,0.07668283972709763
107130,0.05935838768550324
107131,0.07979751108446584
107145,0.08662969152325592
107156,0.0789185402975067
107219,0.07380130394353263
107222,0.131973807425784
107223,0.18059407473193778
107232,0.11426385479003055
107245,0.08339212447945255
107246,0.048555290201775195
107247,0.06514599889477647
107256,0.05910066978489164
107259,0.08337706350978895
107260,0.04855428551326695
107279,0.12913278861367822
107280,0.07297034955734794
107281,0.08396901264429563
107285,0.08248294961628051
107329,0.09675101107679634
107337,0.08353390263794014
107349,0.07348546419542999
107350,0.09256843454369458
107351,0.05649221924143257
107359,0.14987075081277337
107391,0.0813744741342505
107394,0.10263009790029559
107395,0.06109120084257107
107406,0.11066757943098489
107416,0.11045790293603854
107417,0.08011340041187101
107418,0.08026348398681217
107419,0.06877521824562434
107444,0.0839166996741708
107445,0.09542627026715024
107446,0.08455759733982994
107460,0.08943140026285945
107470,0.08904195540046089
107475,0.06666321170998825
107520,0.09447837873564635
107526,0.07355092274284875
107527,0.0503813089058318
107530,0.061971845398946575
107532,0.13771077982341376
107534,0.10573139888183289
107535,0.08992134158109558
107554,0.1079385542936348
107556,0.08379887829180664
107559,0.10003738574787413
107561,0.05656166088290843
107564,0.07125729946370266
107566,0.09027356028896646
107571,0.06867347003687074
107590,0.08945084958095514
107602,0.08773248329208605
107625,0.11375557998541251
107626,0.12946614628899325
107635,0.0827058199602166
107636,0.06845548170202193
107645,0.08960761616900284
107652,0.09782716609125156
107655,0.054077591461083506
107668,0.06520503995881717
107670,0.07247747547400005
107677,0.044460151828756365
107680,0.10312072387804987
107683,0.09031479059238859
107684,0.06376870787801321
107691,0.08269636631074499
107692,0.11372878031682562
107703,0.09801146148976257
107709,0.050958043197816785
107710,0.07948784420800777
107721,0.09460001486772764
107725,0.09517620169149854
107727,0.10891306312484157
107739,0.07781111491103887
107740,0.10620694559565154
107741,0.09042128803212536
107747,0.07884099074353014
107765,0.13647752182865427
107768,0.061332893399705046
107775,0.09657265005955884
107782,0.11685053184188172
107790,0.0655733613683703
107801,0.06887482449696371
107807,0.05481384796950932
107811,0.1168561394668606
107817,0.10834632389050719
107826,0.0720076891474134
107838,0.08490502438177613
107839,0.07900178708579592
107843,0.07216697586562422
107847,0.06432240878783012
107849,0.09565246956010814
107850,0.08341901616646984
107867,0.09947579069844785
107871,0.0937950914561992
107908,0.08057871444724884
107913,0.12656244755348808
107927,0.0921855971696577
107931,0.05152092565879653
107955,0.05865997152260019
107962,0.07913146851875894
107977,0.07563424244706285
107978,0.07666591023576778
107993,0.06308643021074208
108010,0.08284719839817231
108016,0.09428645535890068
108018,0.14166221711183066
108027,0.12366733506525185
108045,0.0838959626303277
108069,0.11987633179634079
108082,0.10428082246416208
108089,0.08731359479834351
108092,0.07170846423007361
108106,0.07065979597060901
108112,0.07513379869416105
108120,0.11953030340324479
108122,0.17537873500414508
108135,0.12443512602388052
108170,0.07276248146779962
108171,0.08694313277760617
108177,0.06411591948575368
108180,0.11046655282885752
108183,0.09055608304259602
108184,0.055058906698996816
108185,0.08618531520431573
108192,0.09126028686233073
108195,0.10512454265868706
108196,0.11404905459002034
108218,0.06136448362051343
108219,0.1229048938442738
108243,0.10887757500047526
108249,0.05624406901132046
108251,0.051302610804023055
